index,answer,prediction,answer_clean,pred_clean,correct,cer,wer,jaro_winkler
1093,spoke,Урок&,spoke,урок&,False,1.0,1.0,1.0
1094,мстить,МстИТЬ,мстить,мстить,True,0.0,0.0,0.0
1095,"Кириллова
лакомка",К црцлл ова л акол ка,кириллова лакомка,к црцлл ова л акол ка,False,0.4117647058823529,3.0,0.21722689075630253
1096,Кабак,Кабак,кабак,кабак,True,0.0,0.0,0.0
1097,"Качанович(
совковый
Мартынов",Качанови( СОВКОВЬЙ Маргьнв,качанович( совковый мартынов,качанови( совковьй маргьнв,False,0.17857142857142858,1.0,0.058791208791208804
1098,Смагин,СМ(ч#,смагин,см(ч#,False,0.6666666666666666,1.0,0.42222222222222217
1099,9413664277,0136642> >,9413664277,0136642> >,False,0.5,2.0,0.37777777777777777
1100,Торопов,торопоЗ,торопов,торопоз,False,0.14285714285714285,1.0,0.05714285714285716
1101,Зарипова,Зарипои,зарипова,зарипои,False,0.25,1.0,0.07857142857142851
1102,фотон,Фошон,фотон,фошон,False,0.2,1.0,0.10666666666666669
1103,писчебумажный,писчебумаж ный,писчебумажный,писчебумаж ный,False,0.07692307692307693,2.0,0.014285714285714235
1104,Жамойда,Жамойда,жамойда,жамойда,True,0.0,0.0,0.0
1105,Манукян,мм | & кян,манукян,мм | & кян,False,0.8571428571428571,4.0,0.34285714285714286
1106,стричься,&ричься,стричься,&ричься,False,0.25,1.0,0.13095238095238093
1107,"нищая
48295;
23915",нищая 48295; 23915,нищая 48295; 23915,нищая 48295; 23915,True,0.0,0.0,0.0
1108,обещать,обещато,обещать,обещато,False,0.14285714285714285,1.0,0.05714285714285716
1109,прошептать," -оше,щ-ь",прошептать,"-оше,щ-ь",False,0.6,1.0,0.3666666666666667
1110,"Пушкова Хваль
затейник",Пцшкова Хваль ЗаТеЙНИК,пушкова хваль затейник,пцшкова хваль затейник,False,0.045454545454545456,0.3333333333333333,0.027272727272727226
1111,capital,(р1са,capital,(р1са,False,1.0,1.0,1.0
1112,дебет:,дебет:,дебет:,дебет:,True,0.0,0.0,0.0
1113,блюститель,@сшшел&,блюститель,@сшшел&,False,0.7,1.0,0.534920634920635
1114,"м-м-м Малых
поесть Лысая",1а 1 9 Малых ммм Лысая поесть,м-м-м малых поесть лысая,1а 1 9 малых ммм лысая поесть,False,0.7916666666666666,1.25,0.24460118425635669
1115,"штука
свертываться",ш/ука свер/ывапься,штука свертываться,ш/ука свер/ывапься,False,0.16666666666666666,1.0,0.09999999999999998
1116,абзац),обвоц),абзац),обвоц),False,0.5,1.0,0.33333333333333337
1117,корковый,корхввы ,корковый,корхввы,False,0.375,1.0,0.15416666666666667
1118,"вязание
Мисиюк
денежный
Прокопчук
утверждать",вязаные Мчс_юк денеж ныб Прокопчук !шверждашь,вязание мисиюк денежный прокопчук утверждать,вязаные мчс_юк денеж ныб прокопчук !шверждашь,False,0.18181818181818182,1.0,0.12683319683319683
1119,Ковзик,КОВИК,ковзик,ковик,False,0.16666666666666666,1.0,0.03888888888888886
1120,весь,весь,весь,весь,True,0.0,0.0,0.0
1121,"журить
вешка",журить вешка,журить вешка,журить вешка,True,0.0,0.0,0.0
1122,"мирра
изыск(
опий
Савчиц",мирра изыск( Опии Савчиц,мирра изыск( опий савчиц,мирра изыск( опии савчиц,False,0.041666666666666664,0.25,0.04275362318840581
1123,"юрский
станок
отняться
киббуц
Панов-",юр скчб сшанок опня пъся къб бу ц П анов -,юрский станок отняться киббуц панов-,юр скчб сшанок опня пъся къб бу ц п анов -,False,0.3611111111111111,2.2,0.23554095967889066
1124,88872,98872,88872,98872,False,0.2,1.0,0.1333333333333333
1125,"прибегнуть иезуит
9704990566!
пересдача отчего",прибегнуть иезуит 97049905661 пересдача отчего,прибегнуть иезуит 9704990566! пересдача отчего,прибегнуть иезуит 97049905661 пересдача отчего,False,0.021739130434782608,0.2,0.008695652173913104
1126,информагентство,информагенгство,информагентство,информагенгство,False,0.06666666666666667,1.0,0.04095238095238096
1127,Ионов,ионов,ионов,ионов,True,0.0,0.0,0.0
1128,"полоса
пята
Балтика
навстречу",[Лсса мта Еашика навстречу,полоса пята балтика навстречу,[лсса мта еашика навстречу,False,0.27586206896551724,0.75,0.21954865058313333
1129,отметелить,ОТМеТеЛИТЬ,отметелить,отметелить,True,0.0,0.0,0.0
1130,"Жучкова
Имаев
попадание",Жучкова Имаев попадание,жучкова имаев попадание,жучкова имаев попадание,True,0.0,0.0,0.0
1131,Супрон,Супро^,супрон,супро^,False,0.16666666666666666,1.0,0.06666666666666665
1132,высыпать,фысыагь,высыпать,фысыагь,False,0.375,1.0,0.22023809523809523
1133,Дорошевич,Дорошевич,дорошевич,дорошевич,True,0.0,0.0,0.0
1134,"приезжать
эвристика
отмывать",Отуъвыць приенать Эврискика,приезжать эвристика отмывать,отуъвыць приенать эврискика,False,0.75,1.0,0.34832451499118167
1135,"чаяние
Горох",чаяние Горох,чаяние горох,чаяние горох,True,0.0,0.0,0.0
1136,"Лыков Лыщик
Веселовская",Лыков   Лыщик Веселоеская,лыков лыщик веселовская,лыков   лыщик веселоеская,False,0.13043478260869565,0.3333333333333333,0.05996837944664024
1137,Пьер,Пьер,пьер,пьер,True,0.0,0.0,0.0
1138,Сокол,Зокол,сокол,зокол,False,0.2,1.0,0.1333333333333333
1139,тромб,тромб,тромб,тромб,True,0.0,0.0,0.0
1140,dead,%еяф,dead,%еяф,False,1.0,1.0,1.0
1141,"подотчетный
Поляк 9469519182
обзванивать",подощчешный Поляк 9469519182 обззанчзашь,подотчетный поляк 9469519182 обзванивать,подощчешный поляк 9469519182 обззанчзашь,False,0.15,0.5,0.05999999999999994
1142,"Пархута
худо
Шевелев
блуза",Пархуша Шевелев блуза х9до,пархута худо шевелев блуза,пархуша шевелев блуза х9до,False,0.4230769230769231,0.75,0.14358974358974363
1143,"Куделко
Харламов
скупать",Куделко Харламов скупапь,куделко харламов скупать,куделко харламов скупапь,False,0.041666666666666664,0.3333333333333333,0.016666666666666607
1144,налитой,#ОлИлой,налитой,#олилой,False,0.42857142857142855,1.0,0.2857142857142857
1145,road,гоаф,road,гоаф,False,1.0,1.0,1.0
1146,цветность,ЦВСТ юСтЬ,цветность,цвст юсть,False,0.3333333333333333,2.0,0.1777777777777778
1147,Гаева,Гаева,гаева,гаева,True,0.0,0.0,0.0
1148,направляться,ЮаТЕВЛяюо,направляться,юатевляюо,False,0.6666666666666666,1.0,0.40740740740740744
1149,"Стогов
макушка купе)",Сшо206 макушка купе) Шиы,стогов макушка купе),сшо206 макушка купе) шиы,False,0.4,0.6666666666666666,0.21624999999999994
1150,фотонный,фотонный,фотонный,фотонный,True,0.0,0.0,0.0
1151,душно,дущно,душно,дущно,False,0.2,1.0,0.10666666666666669
1152,"свинский Золотова
раскоп вделать;","(Ы""нСкй   Золошово аскип @Зелиш6;",свинский золотова раскоп вделать;,"(ы""нскй   золошово аскип @зелиш6;",False,0.45454545454545453,1.0,0.3694083694083694
