index,answer,prediction,answer_clean,pred_clean,correct,cer,wer,jaro_winkler
549,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ РЕКЛАМНОЕ АГЕНТСТВО ""СВОЯ ЛИНИЯ""","OEWECTBOCOTPAHHYEHOYOTBETCTBEHHOCTbIO PEKJIAMHOEATEHTCTBO 《CBOAJINHNA> 620010rpEKaTpypr,epeyXHrpcoM8p WHH6674313258KIIII667401001, EKaTepHHOyprCKHiHHanOAObaKMocKBD>p/c40702810100630004642 BHK046577965.K/c30101810400000000965 B.iaroJapcTBeHHOeHHCbMO PeKJaMHOMyaTeHTCTBy 000《MACTEP》 CeTbKIHHHKJa3epHOKOCMeTOOHIAH》BBIpaKaT OHaOapHOCTb3a COTPyHHeCTBOOKa3aHHeyCyT BbICIerOKaqeCTBaHBHHMaHHe CO CTOpOHBMeHeKepOB KOMaHHH.OCOOeHHO XOeTCX BBUeHTbMeHeKepaMHTpH POKaTb,KOTOp poeMOCTpHpoBan BbICOKH npoeccHOHaTH3M, HBH OxO oepaTHBHOCTb,paOOTaCHaHMH3aKa3aMH. Aupekrop OOO《CBOJHH Ben03epoBa E.A. CBOA JNHNA 五","общество с ограниченной ответственностью рекламное агентство ""своя линия""","oewectbocotpahhyehoyotbetctbehhoctbio pekjiamhoeatehtctbo 《cboajinhna> 620010rpekatpypr,epeyxhrpcom8p whh6674313258kiiii667401001, ekatephhoyprckhihhanoaobakmockbd>p/c40702810100630004642 bhk046577965.k/c30101810400000000965 b.iarojapctbehhoehhcbmo pekjamhomyatehtctby 000《mactep》 cetbkihhhkja3ephokocmetoohiah》bbipakat ohaoaphoctb3a cotpyhhectbooka3ahheycyt bbicierokaqectbahbhhmahhe co ctopohbmehekepob komahhh.ocooehho xoetcx bbuehtbmehekepamhtph pokatb,kotop poemoctphpoban bbicokh npoecchohath3m, hbh oxo oepathbhoctb,paootachahmh3aka3amh. aupekrop ooo《cbojhh ben03epoba e.a. cboa jnhna 五",False,8.027397260273972,4.125,0.6307684015184767
550,Кабельщик ты ДОСТАЛ! Открыл щит- посмотрел на свои кабеля -  закрывай блин щит!,Kaoenbmnk JocTaJI! TbI OTKPbUHUT HOcMOTpen Ha CBOH Kaoen 3aKpbIBan OJINH mHT!,кабельщик ты достал! открыл щит- посмотрел на свои кабеля -  закрывай блин щит!,kaoenbmnk joctaji! tbi otkpbuhut hocmotpen ha cboh kaoen 3akpbiban ojinh mht!,False,0.8987341772151899,1.0,0.5918634811039876
551,Аж МУРАВЬЕДЫ по коже...,Axc MYPAB6EAb nO KOXkE..,аж муравьеды по коже...,axc mypab6eab no koxke..,False,0.8260869565217391,1.0,0.5247584541062802
552,ВХОД В МАСКЕ,cnyxba BXOn BMACKE Ayme b nXODETU,вход в маске,cnyxba bxon bmacke ayme b nxodetu,False,2.5833333333333335,2.0,0.5909090909090908
553,"В продаже Акарачка, пелмени, тефтели, селётка","Bnponaxe Akapauka, nenMeHN, TeoTenn, ceneTKa","в продаже акарачка, пелмени, тефтели, селётка","bnponaxe akapauka, nenmehn, teotenn, cenetka",False,0.8444444444444444,1.0,0.7046416546416547
554,ОСТОРОЖНО КиСУЛЬКИ !,OCTOPOKHO KVCYnbKN!,осторожно кисульки !,octopokho kvcynbkn!,False,0.9,1.0,0.5982456140350878
555,РАЙ РАБОТАЕТ КРУГЛОСУТОЧНО ЗАКРЫТО,PAU PA6OTAET 3AKPBTO,рай работает круглосуточно закрыто,pau pa6otaet 3akpbto,False,0.9411764705882353,1.0,0.6137254901960785
556,"я злой и страшный серый цвет, всю яркость я сведу на нет!",X 3AOM M CTPAUHbIN CEPbIM UBET BCIO APKOCTb A CBERYHA HET HOOHMA ECeXOxMbIVHTeDHeTa,"я злой и страшный серый цвет, всю яркость я сведу на нет!",x 3aom m ctpauhbin cepbim ubet bcio apkoctb a cberyha het hoohma ecexoxmbivhtedheta,False,1.280701754385965,1.0833333333333333,0.5581624744592404
557,Требуеца продавец с сознанием компютора.,Tpebyeua mponaBELl C CO3HaHHeM KOMIIIOTOpa.,требуеца продавец с сознанием компютора.,tpebyeua mponabell c co3hahhem komiiiotopa.,False,0.95,1.0,0.5862403100775193
558,Евгений,upupOcOm CeneHUu,евгений,upupocom cenehuu,False,2.2857142857142856,2.0,1.0
559,требуется помощница повора з п - 400грн. в день,TPEEVETCR NCOLHKLATOBOPA 3/n-400rPH.BAEHb,требуется помощница повора з п - 400грн. в день,tpeevetcr ncolhklatobopa 3/n-400rph.baehb,False,0.851063829787234,1.0,0.5601107074900535
560,"Уважаемые жильцы! Предприятие МОЭК-8 ставит Вас в известность, что С 28.03.2016 по 31.03.2016","yBaKaeMbIe浓HJIbIbI! HIpeAnIPHTHeMOK-8cTaBHTBaCBH3BeCTHOCTb,4TO C28.03.2016n031.03.2016","уважаемые жильцы! предприятие моэк-8 ставит вас в известность, что с 28.03.2016 по 31.03.2016","ybakaembie浓hjibibi! hipeaniphthemok-8ctabhtbacbh3becthoctb,4to c28.03.2016n031.03.2016",False,0.7419354838709677,1.0,0.6137271497361521
561,Просьба в магазине автобусы не ждать,Mpocb6a B Mara3MHe aBTO6yCbI He KnaTb,просьба в магазине автобусы не ждать,mpocb6a b mara3mhe abto6ycbi he knatb,False,0.8888888888888888,1.0,0.5753253253253254
562,ты меня на рассвете разбудишь,TMeHa HaPaccBRere Heckarskom sofuy Yoemremnar rpocca!  cy 10 KDIER,ты меня на рассвете разбудишь,tmeha hapaccbrere heckarskom sofuy yoemremnar rpocca!  cy 10 kdier,False,2.1379310344827585,1.8,0.6004876349703936
563,"Уважаемые работники склада компании "" ""!","yBaKaeMbie pa6oTHNKN cKnaAa KOMnaHNN BCBA3N Cy4aCTMBWMMNCA Cny4aAMM nOny4eHNA TAKenbIXTpaBM WyBe4MW M3-3a naAeHHA CyHMTa30B npOCUM BaC,O3HaKOMNTCA CKPaTKOW WHCTPyKuWe no noceWeHNIo TyaneTa. pW cnpaBneHKaK6onbWNx,TaK ManbIx HyK.y6eANTenbHa9npOcb6a HEB36NPATbCAHAyHNTA3CHOTAMM! Co6nIoAa9 MaHHoe npaBWno BbI 06e30naCNTe ce69 OT6one3HeHHOro naneHNA aApyrWXnOceTHTeneNTyaneTaOT3apaXeHU9 6one3HeTBOpHbiMW6aKTepMAMN MWKpoOpraHM3MaMN,nepeHOCMMbIMW Ha HOAOwBe BaWNX6OTMHOK Ty中enb HEnPABMNbHO! IPABWIbHO BHWMaHHe!HUa,HenpaBMnbHOnOnb3yOWHeCA yHNTa3OM,6yAyT npHHyAHTenbHO BbInOnHATb O6pa6OTKy caHy3na aHTMOaKTepHanbHbIMN CpeACTBaMN! AAMMHHCTPaUAA.","уважаемые работники склада компании "" ""!","ybakaembie pa6othnkn cknaaa komnahnn bcba3n cy4actmbwmmnca cny4aamm nony4ehna takenbixtpabm wybe4mw m3-3a naaehha cyhmta30b npocum bac,o3hakomntca ckpatkow whctpykuwe no nocewehnio tyaneta. pw cnpabnehkak6onbwnx,tak manbix hyk.y6eantenbha9npocb6a heb36npatbcahayhnta3chotamm! co6nioaa9 mahhoe npabwno bbi 06e30nacnte ce69 ot6one3hehhoro nanehna aapyrwxnocethtenentyanetaot3apaxehu9 6one3hetbophbimw6aktepmamn mwkpooprahm3mamn,nepehocmmbimw ha hoaowbe bawnx6otmhok ty中enb henpabmnbho! ipabwibho bhwmahhe!hua,henpabmnbhononb3yowheca yhnta3om,6yayt nphhyahtenbho bbinonhatb o6pa6otky cahy3na ahtmoaktephanbhbimn cpeactbamn! aammhhctpauaa.",False,15.725,8.5,0.613517060367454
564,LSD Мескалин Гр 8 967 52,LuSDIMaru 8-967-82,lsd мескалин гр 8 967 52,lusdimaru 8-967-82,False,0.6666666666666666,1.0,0.375
565,Картошка  вкусная без Масло - жарится без воды - варится Хорошо поговорить -  - сама почистится кг 40 руб.,KAPTOLRA BRSCHAR Be3Laclo-xcapuTex Be3-Bogbl-rbapuTca XapaUono2oboPuTe Caa noucTuTea R0 PS5,картошка  вкусная без масло - жарится без воды - варится хорошо поговорить -  - сама почистится кг 40 руб.,kaptolra brschar be3laclo-xcaputex be3-bogbl-rbaputca xapauono2obopute caa nouctutea r0 ps5,False,0.8962264150943396,1.0,0.6405303292095745
566,Счастье Семья,Ciacmse Cemoa,счастье семья,ciacmse cemoa,False,0.9230769230769231,1.0,0.6153846153846154
567,огурец с ущами,东方明月城 聚教质餐馆 OrYPEI C YIAMH 订餐,огурец с ущами,东方明月城 聚教质餐馆 orypei c yiamh 订餐,False,1.9285714285714286,2.0,0.5960591133004927
568,СПАСИБО,CnACM6O,спасибо,cnacm6o,False,1.0,1.0,1.0
569,"Laqonda, Dre, Perdorator, Adboynu 050 070","KiRAYa Laqonda,Drel, Perdorator,Adboynu (050/070)","laqonda, dre, perdorator, adboynu 050 070","kiraya laqonda,drel, perdorator,adboynu (050/070)",False,0.3170731707317073,1.0,0.212492501691108
570,ЗАЙ,3AM,зай,3am,False,1.0,1.0,1.0
571,CHECK FOR CAT ARM BA CLOSING,DRISIAL CHECKFOR CTARMB4 CLOSING,check for cat arm ba closing,drisial checkfor ctarmb4 closing,False,0.4642857142857143,0.8333333333333334,0.21529761904761902
572,ПОКА У ТЕБЯ ЕСТЬ ПОПЫТКА ТЫ НЕ ПРОИГРАЛ,MIOKAYTEBR ECTbnOnIbITKA TbIHENPONTPAI infonarconoa-m.ru 8（499)3909861,пока у тебя есть попытка ты не проиграл,miokaytebr ectbnonibitka tbihenpontpai infonarconoa-m.ru 8（499)3909861,False,1.6923076923076923,1.0,0.6134310134310135
573,КАЖДУЮ СЕКУНД ТЕПЛЕЙ ОТ ТЕБЯ,KAKIYIO CEKVHIY TENNEN OT TEGR,каждую секунд теплей от тебя,kakiyio cekvhiy tennen ot tegr,False,0.9285714285714286,1.0,0.5746031746031746
574,трупы ложить в морг только с направлением участкового полицейского кроме больничных,T.PynbI AOXHIbB MUPr TOABKO HANPABAEHHEM yYACTKOSDrO nOUEHEKOrO KPOME SOAbHNYHbIX,трупы ложить в морг только с направлением участкового полицейского кроме больничных,t.pynbi aoxhibb mupr toabko hanpabaehhem yyactkosdro nouehekoro kpome soabhnyhbix,False,0.9397590361445783,1.0,0.6016163419108533
575,"БАХИЛЫ, УТРАТИВШИЕ СИЛУ","GAXHJIbI, YTPATMBHNE CMJIY","бахилы, утратившие силу","gaxhjibi, ytpatmbhne cmjiy",False,1.0,1.0,0.584726867335563
576,СЫР ГОРНЫЙ ПАРАФИН,CHPTOPHUIN DAPAOHH 07 0.230 419.0 96.37 2102.15 1013 9,сыр горный парафин,chptophuin dapaohh 07 0.230 419.0 96.37 2102.15 1013 9,False,2.888888888888889,3.0,0.617283950617284
577,ПРОДАЕТСЯ,NPOAAETCA CAMTIER,продается,npoaaetca camtier,False,1.8888888888888888,2.0,1.0
578,Welcome,welcome,welcome,welcome,True,0.0,0.0,0.0
579,ЦI ТВАЯ  МАШЫНА КАРОВА ?,UITBAR MAWbIHAKAPOBA?,цi твая  машына карова ?,uitbar mawbihakapoba?,False,0.875,1.0,0.5773809523809523
580,Маленькие радости яйца,ManeHbkHepaaocTh RMLIO,маленькие радости яйца,manehbkhepaaocth rmlio,False,1.0,1.0,0.6363636363636365
581,CO-WORKING NEXT EXIT,CO-WORKING EXIT NEXT,co-working next exit,co-working exit next,False,0.2,0.6666666666666666,0.029999999999999916
582,STAY AT HOME,STAY AT HOME,stay at home,stay at home,True,0.0,0.0,0.0
583,ОДЕЖДА ДЛЯ ЛЫСЫХ И БЕЗРАБОТНЫХ,OAEKAA ANANbICbIXH 6E3PASOTHbIX,одежда для лысых и безработных,oaekaa ananbicbixh 6e3pasothbix,False,0.9666666666666667,1.0,0.6229390681003584
584,ТЁЛКИ 21.00-24.00,TEAKH 2100-24.00,тёлки 21.00-24.00,teakh 2100-24.00,False,0.35294117647058826,1.0,0.2824197860962566
585,Моя жизнь это ДИВАН,MOY XWH 山,моя жизнь это диван,moy xwh 山,False,0.8947368421052632,1.0,0.5575048732943471
586,выход на улицу через 3 этаж,BbIXOI HAyJINLY YEPE333TAK,выход на улицу через 3 этаж,bbixoi hayjinly yepe333tak,False,0.9259259259259259,1.0,0.5911680911680912
587,обожаю мусор,O5OKAIO MYCOP HODHMA..m EeXOXMbIHTeDHeTa,обожаю мусор,o5okaio mycop hodhma..m eexoxmbihtedheta,False,3.25,2.0,0.6305555555555555
588,Я ударился ОБ УГОЛ ЗНАЧИТ МИР НЕ ТАК УЖ КРУГЛ,9 ySAPUACA 06 yro BHA4#T MNP HETAK yKKPyTA,я ударился об угол значит мир не так уж кругл,9 ysapuaca 06 yro bha4#t mnp hetak ykkpyta,False,0.8444444444444444,1.0,0.5592592592592593
589,Пятый и последний фильм трилогии из четырех частей,aTGIn n HOCeAHn WnGM yacTen TpunOrnn n3 yeTGipex,пятый и последний фильм трилогии из четырех частей,atgin n hoceahn wngm yacten tpunornn n3 yetgipex,False,0.94,1.0,0.571388888888889
590,ТУАЛЕТ НЕ ПРАЦЮЕ ВИГОДИПОРУЧ НА ДВОРI,TVAJIETHEIIPAIOE BWrODN7OPyy HADBDPT) HETTESATIKAHTRCEHAYNAH HOOHMA.om EQeXOxMbIHTeDHeTa,туалет не працюе вигодипоруч на дворi,tvajietheiipaioe bwrodn7opyy hadbdpt) hettesatikahtrcehaynah hoohma.om eqexoxmbihtedheta,False,2.2162162162162162,1.0,0.6454408954408954
591,TETRIS,"事海兴海繁气乐海繁海 poboomTempucanum moy,epuen 6.DMTT 恭海接广节海接海 TETRIS",tetris,"事海兴海繁气乐海繁海 poboomtempucanum moy,epuen 6.dmtt 恭海接广节海接海 tetris",False,9.0,5.0,0.5444444444444445
592,ДЛЯ МОЛОДЕЖИ МОЖНО НА ПЕНСИИ,25 008537173 MOJOAEKU HATEHCUU H0KHO .097-087-48-66,для молодежи можно на пенсии,25 008537173 mojoaeku hatehcuu h0kho .097-087-48-66,False,1.6785714285714286,1.2,0.5929038281979457
593,ОСТОРОЖНО! СТУПЕНЬКИ,OCTOPOXHO CTYNEHbKH,осторожно! ступеньки,octopoxho ctynehbkh,False,0.95,1.0,0.6324561403508773
594,Кошка курильщика,"Kowkakypunbuka P09:54 ntanyryy Kortacoe teio ropaa 5  n？e, yenRopoaTGrBaooTD?HeHO0TexanpoOpT？ Ba nocee coua yosx.Kou nypn pacner nax a5oa HapyxTHOC O6HayT CHp MT ctattc oiot  :5250811",кошка курильщика,"kowkakypunbuka p09:54 ntanyryy kortacoe teio ropaa 5  n？e, yenropoatgrbaootd?heho0texanpoopt？ ba nocee coua yosx.kou nypn pacner nax a5oa hapyxthoc o6hayt chp mt ctattc oiot  :5250811",False,11.375,12.0,0.644011839708561
595,Это не бомба,0OMOa,это не бомба,0omoa,False,1.0,1.0,1.0
596,"всё хорошо, пока не знаешь правды",BCEXOPOLIO nOKA HE 3HAELub TPABANN,"всё хорошо, пока не знаешь правды",bcexopolio noka he 3haelub tpabann,False,0.9393939393939394,1.0,0.5870469399881164
597,85,CnicCaAaT HE)KHOCTb 100 erAaco xo 85 90 ey6,85,cniccaaat he)khoctb 100 eraaco xo 85 90 ey6,False,20.5,7.0,1.0
598,МЕНЬШЕ ЗНАЕШЬ - БОЛЬШЕ ТУПОЙ,MEE3HATU6-5ON6UE TynO,меньше знаешь - больше тупой,mee3hatu6-5on6ue tyno,False,0.9285714285714286,1.0,0.7777777777777778
599,SONY MONY,SONY MONY 油 福,sony mony,sony mony 油 福,False,0.4444444444444444,1.0,0.06153846153846154
600,туалет,TyAIET,туалет,tyaiet,False,1.0,1.0,1.0
601,2299,Hoesk 2299,2299,hoesk 2299,False,1.5,1.0,1.0
602,ЗЕНИТ,,зенит,nan,False,1.0,1.0,1.0
603,Е МАШИНЫ,,е машины,nan,False,1.0,1.0,1.0
604,BAR,H,bar,h,False,1.0,1.0,1.0
605,HERBALIFE,HERBALIFE,herbalife,herbalife,True,0.0,0.0,0.0
606,САЛОН РА Этуаль,,салон ра этуаль,nan,False,1.0,1.0,1.0
607,Fie,,fie,nan,False,1.0,1.0,1.0
608,I Love NICE,NIE,i love nice,nie,False,0.7272727272727273,1.0,0.38383838383838387
609,68-12-38,c68-12-38 LANACTAPOAAI IOSOOPU oponec.ru,68-12-38,c68-12-38 lanactapoaai iosoopu oponec.ru,False,4.0,4.0,0.2666666666666666
610,АПТЕКА,ANTEKA,аптека,anteka,False,1.0,1.0,1.0
611,PanCake,PanCae,pancake,pancae,False,0.14285714285714285,1.0,0.02857142857142858
612,КАФЕ,KAOE R aa CHouse,кафе,kaoe r aa chouse,False,4.0,4.0,1.0
613,Всё для дома,Bce AnA AONa,всё для дома,bce ana aona,False,0.8333333333333334,1.0,0.5555555555555556
614,HOTEL ОТЕЛЬ,,hotel отель,nan,False,1.0,1.0,1.0
615,Венское Кафе,Behckoe RoPe,венское кафе,behckoe rope,False,0.9166666666666666,1.0,0.6111111111111112
616,TRUMP,TRUNN,trump,trunn,False,0.4,1.0,0.18666666666666665
617,асна плюс,aCHa nnioc,асна плюс,acha nnioc,False,1.0,1.0,0.5962962962962963
618,КЕРАМИЧЕСКАЯ ПЛИТКА КЕР МОГР НИТ,KEPAMNYECKAA NNNTKA·KEPAMOrPAIT REKLAMAPLUS,керамическая плитка кер могр нит,kepamnyeckaa nnntka·kepamorpait reklamaplus,False,1.28125,1.0,0.630329457364341
619,ТЕХМАШИМПЕКС,TEXMAIHMIIEKC,техмашимпекс,texmaihmiiekc,False,1.0833333333333333,1.0,1.0
620,5 Пятёрочка,,5 пятёрочка,nan,False,1.0,1.0,1.0
621,ТАВРИДА ЭЛЕКТРИК,TABPMAA SAEKTPNK TEL 门,таврида электрик,tabpmaa saektpnk tel 门,False,1.3125,2.0,0.6306818181818181
622,ROOMER,RGOMeR 0,roomer,rgomer 0,False,0.5,2.0,0.16249999999999987
623,PANDORA,ONA,pandora,ona,False,0.7142857142857143,1.0,0.5158730158730158
624,КАФЕ,KA中E ：3EDKANA,кафе,ka中e ：3edkana,False,3.25,2.0,1.0
625,ВЕРНА страховое общество,BEPHA cTpaxoBOe o6LLLecTBO,верна страховое общество,bepha ctpaxoboe o6lllectbo,False,1.0,1.0,0.6132478632478633
626,ЧЕБУРЕЧНАЯ,HESYPEHHAAD,чебуречная,hesypehhaad,False,1.1,1.0,1.0
627,INGENUITY NERVE COVICTION,BELO [INGENUITY+NERVE)XCONVICTION]= THEALLNEW36 39012 DAAAHNTRAN uvsW S道 DUBBRTOAY CELEBRATIONALLYEAR,ingenuity nerve coviction,belo [ingenuity+nerve)xconviction]= theallnew36 39012 daaahntran uvsw s道 dubbrtoay celebrationallyear,False,3.12,3.0,0.3974917491749175
628,КУХНИ,KyXHN,кухни,kyxhn,False,1.0,1.0,1.0
629,Meclo,Meat ,meclo,meat,False,0.6,1.0,0.3666666666666667
630,"302 БИС МУЗЕЙ ""БУЛГАКОВЫСКИЙ ДОМ""",302 DNC TOS 尚 LKETTIR.K,"302 бис музей ""булгаковыский дом""",302 dnc tos 尚 lkettir.k,False,0.8181818181818182,0.8,0.49451032059727706
631,PERFETTO,PERFETTO,perfetto,perfetto,True,0.0,0.0,0.0
632,A K,A&K,a k,a&k,False,0.3333333333333333,1.0,0.20000000000000007
633,лс,几,лс,几,False,1.0,1.0,1.0
634,ecomarket,e Omarkel,ecomarket,e omarkel,False,0.2222222222222222,2.0,0.13333333333333341
635,ВУНДЕРКИНД С ПЕЛЁНОК,BYHAEPKNHA CTENEHOK FOAAPRN MErAueMOAaH,вундеркинд с пелёнок,byhaepknha ctenehok foaaprn merauemoaah,False,1.85,1.3333333333333333,0.6162393162393163
636,by,emuseun    er.museum OOERmuS MUSEU KAIPERSYS emuseummus mLeum umuseu Kaspersky sareo Industrial MY3eHmuse CyberSecurity mseLn museummus P KeMnteDHO mNUMyS npocp ugnMyea rumuseut eseum eoHae,by,emuseun    er.museum ooermus museu kaipersys emuseummus mleum umuseu kaspersky sareo industrial my3ehmuse cybersecurity mseln museummus p kemntedho mnumys npocp ugnmyea rumuseut eseum eohae,False,93.5,23.0,0.49823633156966485
637,GIANT,GIANT,giant,giant,True,0.0,0.0,0.0
638,ВЛАДИВО,,владиво,nan,False,1.0,1.0,1.0
639,админист города,AAMIHKTN,админист города,aamihktn,False,1.0,1.0,1.0
640,СОВЕТСКОМУ НАРОДУ СЛ ВА!,COBETCKOMY HAPOAY CA,советскому народу сл ва!,cobetckomy hapoay ca,False,0.9166666666666666,1.0,0.6055555555555556
641,Консолидированная модель,"CEPBNC Pilot-BIM-OOO""ACKOH-KoMnnekc"" SEDOV·NOKIOYEHO 回 KOHCOnNANPOBaHHaABIM-MOAenb X 04-XKcMara3HHoMPue X ucneTuepcepBepHbix3aAayPilot-BIM X + OTKpbIbMOenb... HacTpoK oTo6paxeHA []MacWTa6upoBaTbnoBceMo6beKTaM[]MacWTa6npoBaTbno Bbi6paHHbIMo6beKTaMo6aBNTb3aMeyaHMe > 口 ownbtp G 而 o ba3OBaA CTeHa:O.. @wnbtp ba3OBaA CTeHa:O.. ba3OBaACTeHa:O.. 5yMaKHbIeIOAN ba30BaA CTeHa:O... 04.03.202012CeAoBBA4eCnaBVBaHoB4 ba3OBaA CTeHa:O.. Bepx 5a3OBaACTeHa:O. 04.03.202012Ce0BBA4eCnaBVBaHOBy ba3OBaA CTeHa:O.. Bce Ba30BaACTeHa:O.. 04.03.202012CeAOBBA4eCnaBVBaHOBM4 ba3OBaA CTeHa:O.. 3aAHAAABepbMara3Ha ba3OBaA CTeHa:O.. 04.03.202012CeAOBBA4eCnaBVBaHOB4 ba3OBaA CTeHa:O.. ba30BaA CTeHa:O... ba3OBaA CTeHa:O.. ba3OBaA CTeHa:O. ba30BaACTeHa:O.. ba3OBaA CTeHa:O.. ba3OBaA CTeHa:O.. ba3OBaACTeHa:O.. ba30BaACTeHa:O.. CBONCTEO 3HayeHMe JpodyKmbl Guid f0abc2b1-aa06-4781-a8c9-5 Name ba30BaACTeHa:OC-01Okpa Type IfcWallStandardCase globalld 3mgyAngWP7WQZ9MfBXv id 329570 name ba30BaACTeHa:OC-01OKpa objectType 5a30BaACTeHa:OC-01OKpa predefinedType STANDARD tag 8837273 type Standard Wall Co3an（a)CeoBBA4ecnaBVBaHOBM404.03.2（ KOHCOnNANPOBaHHAA MOAenb Bce CKpbITble o6beKTbl PacnonokeHMeKaMepbl",консолидированная модель,"cepbnc pilot-bim-ooo""ackoh-komnnekc"" sedov·nokioyeho 回 kohconnanpobahhaabim-moaenb x 04-xkcmara3hhompue x ucnetuepcepbephbix3aaaypilot-bim x + otkpbibmoenb... hactpok oto6paxeha []macwta6upobatbnobcemo6bektam[]macwta6npobatbno bbi6pahhbimo6bektamo6abntb3ameyahme > 口 ownbtp g 而 o ba3obaa cteha:o.. @wnbtp ba3obaa cteha:o.. ba3obaacteha:o.. 5ymakhbieioan ba30baa cteha:o... 04.03.202012ceaobba4ecnabvbahob4 ba3obaa cteha:o.. bepx 5a3obaacteha:o. 04.03.202012ce0bba4ecnabvbahoby ba3obaa cteha:o.. bce ba30baacteha:o.. 04.03.202012ceaobba4ecnabvbahobm4 ba3obaa cteha:o.. 3aahaaabepbmara3ha ba3obaa cteha:o.. 04.03.202012ceaobba4ecnabvbahob4 ba3obaa cteha:o.. ba30baa cteha:o... ba3obaa cteha:o.. ba3obaa cteha:o. ba30baacteha:o.. ba3obaa cteha:o.. ba3obaa cteha:o.. ba3obaacteha:o.. ba30baacteha:o.. cboncteo 3hayehme jpodykmbl guid f0abc2b1-aa06-4781-a8c9-5 name ba30baacteha:oc-01okpa type ifcwallstandardcase globalld 3mgyangwp7wqz9mfbxv id 329570 name ba30baacteha:oc-01okpa objecttype 5a30baacteha:oc-01okpa predefinedtype standard tag 8837273 type standard wall co3an（a)ceobba4ecnabvbahobm404.03.2（ kohconnanpobahhaa moaenb bce ckpbitble o6bektbl pacnonokehmekamepbl",False,48.666666666666664,47.0,0.652492633780059
